년도,시도,시군구,읍면동,정상_평균_속도,전체_차량_주행_거리,승용차_주행_거리,버스_주행_거리,화물차_주행_거리,전체_연평균_교통량,승용차_연평균_교통량,버스_연평균_교통량,화물차_연평균_교통량,평균_속도,교통_혼잡_빈도,교통_혼잡_시간,교통_혼잡_평균_속도
2019년,경상북도,영주시,봉현면,63.03,174880.2,123426.0,7541.0,43913.0,3319.0,2343.0,143.0,833.0,48.64,39.89,43.91,34.43
2019년,경상북도,영주시,순흥면,54.08,50739.0,32847.0,1577.0,16315.0,1788.0,1158.0,56.0,575.0,48.33,31.69,35.5,28.6
2019년,경상북도,영주시,단산면,54.74,24958.9,14862.0,1186.0,8911.0,1099.0,655.0,52.0,392.0,49.81,23.09,26.85,23.17
2019년,경상북도,영주시,부석면,63.47,52428.8,34526.0,1800.0,16103.0,1292.0,851.0,44.0,397.0,39.22,68.89,74.59,30.17
2019년,경상북도,영주시,상망동,55.59,223146.5,174115.0,6367.0,42665.0,4747.0,3704.0,135.0,908.0,40.86,56.23,61.86,29.73
2019년,경상북도,영주시,하망동,39.81,54571.1,45874.0,2057.0,6641.0,4719.0,3967.0,178.0,574.0,22.54,64.63,73.53,16.87
2019년,경상북도,영주시,영주1동,44.66,55938.7,47551.0,2387.0,6000.0,5024.0,4271.0,214.0,539.0,22.55,78.38,86.56,18.64
2019년,경상북도,영주시,영주2동,45.42,28559.2,24566.0,1058.0,2935.0,4565.0,3926.0,169.0,469.0,22.13,63.79,73.8,16.69
2019년,경상북도,영주시,휴천1동,46.26,86941.7,72285.0,2664.0,11993.0,4219.0,3508.0,129.0,582.0,34.29,41.42,49.18,21.24
2019년,경상북도,영주시,휴천2동,37.48,72611.4,61870.0,2738.0,8003.0,4418.0,3764.0,167.0,487.0,24.85,47.57,61.56,16.84
2019년,경상북도,영주시,휴천3동,44.83,131012.0,106436.0,3918.0,20657.0,4410.0,3583.0,132.0,695.0,36.47,21.51,30.41,20.48
2019년,경상북도,영주시,가흥1동,44.87,329042.5,270921.0,8634.0,49487.0,6241.0,5139.0,164.0,939.0,28.95,64.69,72.92,20.9
2019년,경상북도,영주시,가흥2동,48.32,369459.0,295402.0,12101.0,61957.0,4731.0,3783.0,155.0,793.0,38.58,26.92,34.58,20.21
2019년,경상북도,영천시,금호읍,51.33,608931.9,378753.0,16981.0,213197.0,5323.0,3311.0,148.0,1864.0,43.24,33.7,38.16,27.54
2019년,경상북도,영천시,청통면,55.88,345824.0,235010.0,8491.0,102323.0,3789.0,2575.0,93.0,1121.0,47.51,26.39,31.42,30.8
2019년,경상북도,영천시,신녕면,58.99,516187.4,320546.0,14816.0,180826.0,4989.0,3098.0,143.0,1748.0,51.9,18.38,22.48,33.37
2019년,경상북도,영천시,화산면,60.81,610604.9,385043.0,18464.0,207098.0,6393.0,4032.0,193.0,2168.0,56.82,13.67,17.46,31.44
2019년,경상북도,영천시,화북면,55.53,72141.7,45233.0,2097.0,24811.0,1634.0,1024.0,47.0,562.0,49.68,53.88,58.97,28.47
2019년,경상북도,영천시,화남면,53.9,221129.1,157772.0,5626.0,57731.0,4033.0,2877.0,103.0,1053.0,46.32,31.09,33.59,30.03
2019년,경상북도,영천시,자양면,51.89,51305.9,33612.0,2066.0,15627.0,893.0,585.0,36.0,272.0,47.45,49.3,51.94,31.99
2019년,경상북도,영천시,임고면,64.99,745307.3,530419.0,17999.0,196889.0,5901.0,4200.0,143.0,1559.0,54.61,17.89,21.8,41.59
2019년,경상북도,영천시,고경면,59.83,464599.3,292462.0,15014.0,157124.0,3846.0,2421.0,124.0,1301.0,52.45,31.47,35.86,30.36
2019년,경상북도,영천시,북안면,71.98,903226.1,544008.0,23843.0,335375.0,8915.0,5369.0,235.0,3310.0,54.66,20.38,24.12,36.65
2019년,경상북도,영천시,대창면,49.89,164293.9,94290.0,3912.0,66093.0,3141.0,1802.0,75.0,1263.0,43.14,25.46,28.87,27.2
2019년,경상북도,영천시,동부동,48.37,334977.8,240155.0,12702.0,82120.0,6464.0,4634.0,245.0,1585.0,31.8,40.04,47.66,22.57
2019년,경상북도,영천시,중앙동,60.09,496269.1,355183.0,13066.0,128020.0,7985.0,5715.0,210.0,2060.0,37.66,37.75,42.93,31.19
2019년,경상북도,영천시,서부동,61.73,263027.5,191050.0,7476.0,64502.0,6016.0,4370.0,171.0,1475.0,40.11,60.16,65.91,30.53
2019년,경상북도,영천시,완산동,41.4,109564.9,84554.0,3952.0,21059.0,5634.0,4348.0,203.0,1083.0,31.48,28.83,42.14,17.71
2019년,경상북도,영천시,남부동,46.82,586059.9,435903.0,13149.0,137008.0,6345.0,4719.0,142.0,1483.0,36.69,31.03,40.19,21.24
2019년,경상북도,상주시,함창읍,56.2,271104.4,186218.0,11780.0,73106.0,2630.0,1806.0,114.0,709.0,48.27,22.03,28.39,26.92
2019년,경상북도,상주시,사벌국면,54.12,443627.3,279936.0,13988.0,149703.0,3755.0,2370.0,118.0,1267.0,50.42,18.56,23.56,26.91
2019년,경상북도,상주시,중동면,56.19,49713.5,33245.0,1811.0,14657.0,1184.0,791.0,43.0,349.0,53.46,20.64,24.35,23.23
2019년,경상북도,상주시,낙동면,70.65,1455529.3,911690.0,39443.0,504396.0,7639.0,4785.0,207.0,2647.0,59.52,21.91,26.18,38.0
2019년,경상북도,상주시,청리면,57.68,113588.2,69285.0,4225.0,40078.0,1771.0,1080.0,66.0,625.0,52.21,17.35,22.61,28.66
2019년,경상북도,상주시,공성면,60.32,153538.2,92880.0,4334.0,56324.0,1719.0,1040.0,49.0,631.0,49.0,36.51,41.55,35.56
2019년,경상북도,상주시,외남면,61.78,100931.0,58466.0,2410.0,40055.0,4593.0,2660.0,110.0,1823.0,52.0,27.86,31.43,30.72
2019년,경상북도,상주시,내서면,69.73,529313.9,312574.0,14939.0,201802.0,6609.0,3903.0,187.0,2520.0,60.27,25.73,29.36,45.49
2019년,경상북도,상주시,모동면,58.36,54032.0,31028.0,2957.0,20048.0,1249.0,718.0,68.0,464.0,48.82,59.61,65.34,29.89
2019년,경상북도,상주시,모서면,57.82,86789.9,47985.0,3041.0,35765.0,1238.0,685.0,43.0,510.0,51.8,49.22,54.7,34.51
2019년,경상북도,상주시,화동면,54.42,59526.1,35806.0,2005.0,21715.0,992.0,597.0,33.0,362.0,51.14,18.1,24.16,22.9
2019년,경상북도,상주시,화서면,65.01,428372.7,238111.0,10959.0,179302.0,5327.0,2961.0,136.0,2230.0,51.12,28.55,33.01,39.4
2019년,경상북도,상주시,화북면,63.45,64532.6,36151.0,2093.0,26289.0,1350.0,756.0,44.0,550.0,51.64,65.76,71.03,44.03
2019년,경상북도,상주시,외서면,62.58,142707.8,91128.0,5634.0,45946.0,1842.0,1176.0,73.0,593.0,55.35,33.6,39.82,31.02
2019년,경상북도,상주시,은척면,52.91,44390.3,27148.0,1919.0,15324.0,984.0,602.0,43.0,340.0,47.7,28.33,33.16,33.19
2019년,경상북도,상주시,공검면,55.52,261549.8,169097.0,8487.0,83966.0,5253.0,3396.0,170.0,1687.0,49.56,18.15,23.27,28.74
2019년,경상북도,상주시,이안면,62.58,373019.7,242387.0,11347.0,119286.0,6072.0,3945.0,185.0,1942.0,58.25,16.19,21.33,26.51
2019년,경상북도,상주시,화남면,55.23,149803.9,87657.0,4381.0,57766.0,3064.0,1793.0,90.0,1181.0,52.98,19.83,23.36,34.0
2019년,경상북도,상주시,남원동,46.0,258624.4,202997.0,7674.0,47953.0,4389.0,3445.0,130.0,814.0,31.31,73.69,78.93,24.09
2019년,경상북도,상주시,북문동,49.79,406619.0,298472.0,12679.0,95468.0,5974.0,4385.0,186.0,1403.0,37.07,55.12,62.27,22.73
2019년,경상북도,상주시,계림동,52.92,301229.9,216664.0,8361.0,76205.0,6756.0,4859.0,188.0,1709.0,39.06,33.04,39.97,26.93
2019년,경상북도,상주시,동문동,49.58,394900.9,300293.0,11572.0,83036.0,6099.0,4638.0,179.0,1283.0,36.54,25.54,33.48,21.25
2019년,경상북도,상주시,동성동,53.46,89654.0,57919.0,2565.0,29170.0,3343.0,2160.0,96.0,1088.0,38.42,48.63,55.0,27.78
2019년,경상북도,상주시,신흥동,63.67,550611.6,370893.0,14512.0,165208.0,8275.0,5574.0,218.0,2483.0,48.58,35.66,40.31,27.5
2019년,경상북도,문경시,문경읍,50.64,790741.9,518761.0,22975.0,249005.0,5542.0,3636.0,161.0,1745.0,43.63,27.49,33.05,26.52
2019년,경상북도,문경시,가은읍,53.2,59507.9,40866.0,2028.0,16615.0,1434.0,985.0,49.0,400.0,43.54,52.14,55.53,29.27
2019년,경상북도,문경시,영순면,56.62,72871.4,42388.0,2552.0,27932.0,1069.0,622.0,37.0,410.0,46.14,62.31,65.65,31.61
2019년,경상북도,문경시,산양면,51.75,141154.7,94384.0,4750.0,42020.0,2322.0,1553.0,78.0,691.0,42.66,54.16,58.3,25.89
2019년,경상북도,문경시,호계면,53.54,158735.5,110113.0,4767.0,43855.0,2559.0,1775.0,77.0,707.0,49.82,47.51,51.79,28.42
2019년,경상북도,문경시,산북면,49.02,45238.6,28790.0,1870.0,14579.0,1215.0,773.0,50.0,391.0,45.72,41.42,42.61,25.16
2019년,경상북도,문경시,동로면,67.95,41049.8,26597.0,1612.0,12841.0,790.0,512.0,31.0,247.0,49.24,90.69,92.83,45.79
2019년,경상북도,문경시,마성면,59.87,500606.3,332413.0,15010.0,153183.0,6024.0,4000.0,181.0,1843.0,50.53,36.04,42.09,32.18
2019년,경상북도,문경시,농암면,53.01,65270.2,39669.0,2505.0,23096.0,1338.0,813.0,51.0,474.0,45.94,57.04,61.66,32.26
2019년,경상북도,문경시,점촌1동,36.06,74275.3,64761.0,2136.0,7378.0,4601.0,4012.0,132.0,457.0,22.34,66.59,76.77,17.38
2019년,경상북도,문경시,점촌2동,40.25,126721.3,100401.0,3975.0,22345.0,4776.0,3784.0,150.0,842.0,29.63,34.77,44.79,18.32
2019년,경상북도,문경시,점촌3동,40.42,142202.4,113961.0,4582.0,23659.0,3969.0,3181.0,128.0,660.0,31.8,36.1,43.79,19.82
2019년,경상북도,문경시,점촌4동,53.83,764596.7,529218.0,22632.0,212747.0,8930.0,6181.0,264.0,2485.0,47.52,22.05,28.43,25.31
2019년,경상북도,문경시,점촌5동,36.13,226485.4,201448.0,5982.0,19055.0,5569.0,4953.0,147.0,469.0,23.89,52.6,65.18,17.31
2019년,경상북도,경산시,하양읍,45.82,575087.6,391750.0,31536.0,151802.0,5735.0,3907.0,314.0,1514.0,32.37,65.44,71.19,22.22
2019년,경상북도,경산시,진량읍,45.51,1113136.3,707011.0,45102.0,361024.0,5601.0,3558.0,227.0,1817.0,35.15,25.75,34.21,21.17
2019년,경상북도,경산시,와촌면,54.26,528924.9,367341.0,12883.0,148701.0,5114.0,3552.0,125.0,1438.0,45.2,34.72,40.62,28.34
2019년,경상북도,경산시,자인면,46.73,198157.6,130581.0,5523.0,62053.0,2678.0,1765.0,75.0,839.0,38.09,41.45,48.67,23.49
2019년,경상북도,경산시,용성면,49.48,54773.0,36440.0,1460.0,16873.0,1064.0,708.0,28.0,328.0,46.22,35.01,39.99,23.48
2019년,경상북도,경산시,남산면,46.65,124993.9,86552.0,3089.0,35353.0,2230.0,1544.0,55.0,631.0,41.58,23.65,29.95,24.08
2019년,경상북도,경산시,압량읍,41.8,242720.2,173000.0,10274.0,59446.0,3412.0,2432.0,144.0,836.0,32.74,49.48,61.28,19.97
2019년,경상북도,경산시,남천면,59.74,557336.9,375867.0,14824.0,166646.0,5467.0,3687.0,145.0,1635.0,47.3,25.98,31.35,31.88
2019년,경상북도,경산시,중앙동,50.48,95920.7,79958.0,4007.0,11955.0,7252.0,6045.0,303.0,904.0,25.66,56.26,69.6,16.08
2019년,경상북도,경산시,동부동,38.43,675710.6,578125.0,22165.0,75420.0,5910.0,5057.0,194.0,660.0,24.54,59.22,69.61,17.65
2019년,경상북도,경산시,서부1동,40.96,504570.7,398152.0,17917.0,88502.0,8247.0,6508.0,293.0,1447.0,26.71,37.66,48.65,18.54
2019년,경상북도,경산시,남부동,37.11,223097.9,189809.0,6577.0,26712.0,6555.0,5577.0,193.0,785.0,22.84,67.73,77.08,17.77
2019년,경상북도,경산시,북부동,39.69,335105.4,272741.0,18025.0,44339.0,6340.0,5160.0,341.0,839.0,28.99,48.11,58.73,18.86
2019년,경상북도,경산시,중방동,38.08,151307.9,125047.0,8899.0,17362.0,7368.0,6089.0,433.0,845.0,25.09,73.32,80.62,20.1
2019년,경상북도,경산시,서부2동,37.8,192394.3,162542.0,9329.0,20523.0,7150.0,6041.0,347.0,763.0,24.44,62.29,73.6,17.07
2019년,경상북도,군위군,군위읍,58.43,582119.3,391543.0,20329.0,170247.0,4760.0,3202.0,166.0,1392.0,46.63,29.51,35.53,32.11
2019년,경상북도,군위군,소보면,62.11,475114.0,278463.0,13231.0,183420.0,5633.0,3301.0,157.0,2174.0,53.67,19.46,22.97,48.69
2019년,경상북도,군위군,효령면,64.03,664423.5,415384.0,20159.0,228880.0,6529.0,4082.0,198.0,2249.0,53.01,27.65,32.63,36.22
2019년,경상북도,군위군,부계면,54.02,344896.3,217655.0,10478.0,116763.0,4418.0,2788.0,134.0,1496.0,47.24,18.82,23.94,29.56
2019년,경상북도,군위군,우보면,50.42,55306.1,36960.0,1422.0,16924.0,1647.0,1101.0,42.0,504.0,47.05,46.54,51.06,26.86
2019년,경상북도,군위군,의흥면,59.88,56955.0,36847.0,1176.0,18932.0,1444.0,934.0,30.0,480.0,50.49,76.87,80.54,32.4
2019년,경상북도,군위군,산성면,64.17,93283.1,54778.0,2891.0,35613.0,2816.0,1654.0,87.0,1075.0,49.29,41.15,47.4,41.32
2019년,경상북도,군위군,삼국유사면,58.1,34291.7,21419.0,821.0,12051.0,1311.0,819.0,31.0,461.0,50.98,58.78,65.22,36.4
2019년,경상북도,의성군,의성읍,54.32,210503.3,136589.0,6261.0,67653.0,1984.0,1287.0,59.0,638.0,42.41,51.58,56.95,29.06
2019년,경상북도,의성군,단촌면,62.28,190145.7,132316.0,5511.0,52319.0,3154.0,2195.0,91.0,868.0,52.6,27.2,31.39,33.71
2019년,경상북도,의성군,점곡면,57.84,83209.2,54763.0,2409.0,26037.0,1981.0,1304.0,57.0,620.0,53.35,26.75,31.59,36.44
2019년,경상북도,의성군,옥산면,69.03,64230.3,41572.0,1701.0,20957.0,2229.0,1443.0,59.0,727.0,52.88,25.74,29.92,46.89
2019년,경상북도,의성군,사곡면,58.59,26731.0,17458.0,724.0,8548.0,971.0,634.0,26.0,310.0,49.18,50.45,53.99,42.52
2019년,경상북도,의성군,춘산면,56.17,21978.6,11673.0,913.0,9393.0,816.0,434.0,34.0,349.0,47.35,71.41,76.25,33.26
2019년,경상북도,의성군,가음면,54.63,22839.7,14169.0,796.0,7874.0,1079.0,669.0,38.0,372.0,46.27,81.41,84.49,39.45
2019년,경상북도,의성군,금성면,57.65,82840.2,52546.0,2028.0,28267.0,1453.0,921.0,36.0,496.0,48.95,69.61,73.83,31.34
2019년,경상북도,의성군,봉양면,65.84,359668.5,247514.0,13650.0,98504.0,3826.0,2633.0,145.0,1048.0,53.17,34.15,38.93,35.34
2019년,경상북도,의성군,비안면,56.77,100366.5,68291.0,3176.0,28900.0,2425.0,1650.0,77.0,698.0,53.67,30.83,37.34,30.18
2019년,경상북도,의성군,구천면,53.87,19498.8,10755.0,671.0,8073.0,831.0,458.0,29.0,344.0,46.95,28.19,32.77,27.91
2019년,경상북도,의성군,단밀면,64.24,207399.5,136489.0,5030.0,65880.0,3861.0,2541.0,94.0,1226.0,58.71,15.77,20.58,35.05
2019년,경상북도,의성군,단북면,70.51,109522.1,72876.0,3444.0,33202.0,2108.0,1403.0,66.0,639.0,52.8,31.19,35.02,36.8
2019년,경상북도,의성군,안계면,63.47,135903.6,88444.0,4341.0,43119.0,2157.0,1404.0,69.0,684.0,51.33,30.46,35.99,30.33
2019년,경상북도,의성군,다인면,70.2,99288.0,66277.0,3063.0,29948.0,1653.0,1104.0,51.0,499.0,49.14,71.45,76.6,40.27
2019년,경상북도,의성군,신평면,61.39,8467.0,4726.0,177.0,3564.0,513.0,286.0,11.0,216.0,55.47,76.42,80.75,36.48
2019년,경상북도,의성군,안평면,74.52,375786.4,248213.0,15298.0,112276.0,4590.0,3032.0,187.0,1371.0,65.51,16.48,20.17,53.37
2019년,경상북도,의성군,안사면,59.72,38195.1,26622.0,1042.0,10531.0,3285.0,2290.0,90.0,906.0,54.65,10.62,13.5,38.55
2019년,경상북도,청송군,청송읍,53.68,138280.2,98033.0,4970.0,35277.0,1449.0,1027.0,52.0,370.0,46.87,41.16,47.87,28.22
2019년,경상북도,청송군,부남면,65.88,67551.6,40330.0,2087.0,25135.0,989.0,591.0,31.0,368.0,54.44,65.2,69.84,49.91
2019년,경상북도,청송군,현동면,64.57,58712.8,40951.0,2354.0,15408.0,1030.0,718.0,41.0,270.0,53.59,56.92,60.33,39.58
2019년,경상북도,청송군,현서면,61.49,84283.9,53206.0,2080.0,28998.0,1695.0,1070.0,42.0,583.0,53.07,52.91,58.33,39.55
2019년,경상북도,청송군,안덕면,59.03,41291.8,24434.0,1360.0,15497.0,1086.0,642.0,36.0,408.0,51.56,46.15,52.19,38.61
2019년,경상북도,청송군,파천면,59.99,222556.7,155073.0,7036.0,60447.0,1934.0,1347.0,61.0,525.0,54.11,26.96,31.04,46.43
2019년,경상북도,청송군,진보면,64.71,180319.8,128334.0,6058.0,45928.0,2033.0,1447.0,68.0,518.0,53.31,46.31,50.44,39.31
2019년,경상북도,청송군,주왕산면,58.89,70976.3,48847.0,2357.0,19772.0,1075.0,740.0,36.0,299.0,44.66,72.42,74.62,34.57
2019년,경상북도,영양군,영양읍,57.82,120376.5,77988.0,4071.0,38318.0,1121.0,726.0,38.0,357.0,45.91,60.54,65.16,34.33
2019년,경상북도,영양군,입암면,55.19,82315.5,54571.0,2943.0,24801.0,1387.0,919.0,50.0,418.0,49.22,47.27,51.12,32.6
2019년,경상북도,영양군,청기면,61.51,48765.0,32062.0,1555.0,15148.0,735.0,483.0,23.0,228.0,53.17,49.49,54.66,36.37
2019년,경상북도,영양군,일월면,64.19,74791.7,50684.0,2608.0,21499.0,895.0,607.0,31.0,257.0,51.48,73.15,75.91,42.86
2019년,경상북도,영양군,수비면,56.3,44110.2,27183.0,1860.0,15067.0,656.0,404.0,28.0,224.0,47.8,50.91,53.76,41.57
2019년,경상북도,영양군,석보면,56.19,54994.2,37453.0,2220.0,15321.0,978.0,666.0,39.0,272.0,48.52,33.95,37.76,33.57
2019년,경상북도,영덕군,영덕읍,52.72,303639.5,231251.0,11550.0,60839.0,2208.0,1681.0,84.0,442.0,40.82,34.71,40.2,26.28
2019년,경상북도,영덕군,강구면,53.54,284859.0,206343.0,7995.0,70521.0,2827.0,2048.0,79.0,700.0,40.41,57.59,61.54,27.44
2019년,경상북도,영덕군,남정면,53.47,206435.7,157836.0,4844.0,43756.0,3478.0,2659.0,82.0,737.0,42.54,60.56,66.38,31.35
2019년,경상북도,영덕군,달산면,77.28,74113.9,46748.0,2539.0,24827.0,1467.0,926.0,50.0,492.0,53.03,40.01,43.0,50.32
2019년,경상북도,영덕군,지품면,87.76,167322.9,114157.0,5623.0,47543.0,2072.0,1413.0,70.0,589.0,62.04,31.48,34.81,54.54
2019년,경상북도,영덕군,축산면,59.66,191785.9,144115.0,5558.0,42112.0,3500.0,2630.0,101.0,769.0,52.18,22.89,27.28,35.31
2019년,경상북도,영덕군,영해면,61.73,116594.5,79414.0,4358.0,32823.0,1542.0,1050.0,58.0,434.0,39.09,42.95,48.81,29.31
2019년,경상북도,영덕군,병곡면,47.56,216978.6,162990.0,7675.0,46314.0,3429.0,2576.0,121.0,732.0,42.52,13.44,18.8,24.52
2019년,경상북도,영덕군,창수면,58.53,47639.9,33127.0,1160.0,13353.0,979.0,681.0,24.0,274.0,49.75,66.71,71.39,44.23
2019년,경상북도,청도군,화양읍,47.64,257626.0,194703.0,5050.0,57873.0,2631.0,1988.0,52.0,591.0,41.06,33.32,38.66,23.28
2019년,경상북도,청도군,청도읍,62.14,690938.2,465222.0,17811.0,207905.0,4933.0,3322.0,127.0,1484.0,49.26,32.62,37.84,38.51
2019년,경상북도,청도군,각남면,63.95,72672.5,49818.0,2125.0,20729.0,1946.0,1334.0,57.0,555.0,52.41,50.27,56.68,37.0
2019년,경상북도,청도군,풍각면,51.5,66107.5,45211.0,1384.0,19513.0,1622.0,1109.0,34.0,479.0,46.11,47.32,53.04,29.51
2019년,경상북도,청도군,각북면,59.57,36882.7,23162.0,834.0,12887.0,1206.0,757.0,27.0,421.0,46.27,68.65,71.56,32.1
2019년,경상북도,청도군,이서면,45.1,114812.7,83137.0,2002.0,29674.0,2277.0,1649.0,40.0,588.0,40.83,28.12,37.31,22.47
2019년,경상북도,청도군,운문면,63.24,92015.5,69539.0,1875.0,20601.0,1226.0,927.0,25.0,274.0,50.21,78.67,81.85,44.5
2019년,경상북도,청도군,금천면,59.03,95523.7,65758.0,1616.0,28149.0,1990.0,1370.0,34.0,586.0,49.78,37.2,45.46,26.98
2019년,경상북도,청도군,매전면,65.87,107268.0,77703.0,3612.0,25953.0,1236.0,895.0,42.0,299.0,52.01,76.25,79.07,43.07
2019년,경상북도,고령군,대가야읍,50.86,257379.9,166341.0,7953.0,83086.0,2983.0,1928.0,92.0,963.0,42.52,23.54,27.99,23.4
2019년,경상북도,고령군,덕곡면,49.86,18317.9,12071.0,735.0,5513.0,953.0,628.0,38.0,287.0,48.68,3.05,7.83,20.5
2019년,경상북도,고령군,운수면,55.49,64675.3,37956.0,1274.0,25445.0,1557.0,914.0,31.0,613.0,50.79,50.21,55.88,27.57
2019년,경상북도,고령군,성산면,75.37,815630.9,497092.0,19502.0,299038.0,7644.0,4659.0,183.0,2803.0,64.1,19.92,24.59,39.04
2019년,경상북도,고령군,다산면,47.71,181354.9,123829.0,7120.0,50406.0,2417.0,1650.0,95.0,672.0,39.42,15.7,21.05,20.12
2019년,경상북도,고령군,개진면,55.49,241023.2,136426.0,5840.0,98757.0,3808.0,2155.0,92.0,1560.0,51.89,16.05,21.78,22.88
2019년,경상북도,고령군,우곡면,52.6,27319.3,14332.0,765.0,12223.0,1003.0,526.0,28.0,449.0,49.84,17.95,23.47,27.42
2019년,경상북도,고령군,쌍림면,65.46,336180.9,214744.0,8530.0,112907.0,4107.0,2624.0,104.0,1379.0,52.08,27.61,32.05,37.15
2019년,경상북도,성주군,성주읍,51.94,466465.1,288362.0,12421.0,165682.0,3430.0,2120.0,91.0,1218.0,39.91,30.65,36.16,25.82
2019년,경상북도,성주군,선남면,48.43,367626.0,235172.0,8797.0,123657.0,3792.0,2426.0,91.0,1276.0,42.47,40.53,45.57,24.94
2019년,경상북도,성주군,용암면,60.55,463139.7,252387.0,9332.0,201420.0,4413.0,2405.0,89.0,1919.0,50.94,27.7,32.79,30.27
2019년,경상북도,성주군,수륜면,59.91,93098.4,62110.0,2137.0,28852.0,1556.0,1038.0,36.0,482.0,49.6,51.34,57.23,30.58
2019년,경상북도,성주군,가천면,54.58,32824.7,23011.0,791.0,9023.0,930.0,652.0,22.0,256.0,45.22,72.25,74.12,26.79
2019년,경상북도,성주군,금수면,66.21,43758.7,32323.0,784.0,10652.0,823.0,608.0,15.0,200.0,51.19,93.54,95.0,42.66
2019년,경상북도,성주군,대가면,66.32,162738.0,106213.0,3959.0,52566.0,2877.0,1878.0,70.0,929.0,53.41,31.47,36.95,29.36
2019년,경상북도,성주군,벽진면,54.6,122018.4,72241.0,3143.0,46634.0,2348.0,1390.0,60.0,897.0,45.23,23.02,26.16,28.76
2019년,경상북도,성주군,초전면,57.14,491925.7,263446.0,11683.0,216797.0,6179.0,3309.0,147.0,2723.0,49.35,20.42,25.0,33.77
2019년,경상북도,성주군,월항면,48.74,113443.5,75501.0,2167.0,35775.0,1995.0,1328.0,38.0,629.0,45.73,18.53,24.5,23.28
2019년,경상북도,칠곡군,왜관읍,44.4,1213002.3,800454.0,30729.0,381820.0,5180.0,3418.0,131.0,1631.0,34.69,27.58,33.97,22.28
2019년,경상북도,칠곡군,북삼읍,45.28,244709.3,174719.0,7822.0,62168.0,3722.0,2657.0,119.0,946.0,34.68,55.22,63.83,21.61
2019년,경상북도,칠곡군,석적읍,50.68,1159043.1,758124.0,32642.0,368278.0,6340.0,4147.0,179.0,2014.0,38.76,24.74,29.56,22.82
2019년,경상북도,칠곡군,지천면,50.0,1648486.8,1068404.0,40178.0,539905.0,8239.0,5340.0,201.0,2699.0,42.63,25.27,30.37,26.8
2019년,경상북도,칠곡군,동명면,52.01,698336.1,516619.0,23043.0,158674.0,5161.0,3818.0,170.0,1173.0,43.21,49.16,55.55,27.07
2019년,경상북도,칠곡군,가산면,55.53,840232.8,615826.0,21694.0,202712.0,6669.0,4888.0,172.0,1609.0,46.18,44.17,49.91,31.98
2019년,경상북도,칠곡군,약목면,46.11,268634.1,188957.0,7122.0,72555.0,3534.0,2486.0,94.0,955.0,37.0,65.16,70.38,24.21
