지역,행정구역,시군구,년도,사고건수,사망자수,중상자수,경상자수,부상신고자수,총등록대수(대),총인구수,노인수,노인비율,토지면적(㎡),도로면적(㎡),교통사고 사상자 수,교통안전도 평가지수
강원 화천군,강원,화천군,2018,3,0,3,0,0,12687.0,25084.0,5064,20.18816776,"908,924,948.7","10,861,549.2",2.0999999999999996,0.0019389926696618586
강원 화천군,강원,화천군,2019,10,2,4,5,0,13010.0,24917.0,5319,21.34687161,"908,931,855.5","10,867,138.6",6.3,0.005980015372790162
강원 화천군,강원,화천군,2020,7,1,4,2,0,13389.0,24857.0,5609,22.56507221,"908,933,903.4","10,879,325.6",4.3999999999999995,0.0040630368212711925
강원 화천군,강원,화천군,2021,4,0,2,2,0,13597.0,24195.0,5727,23.67017979,"909,081,025.3","10,880,466.9",2.0,0.0020592777818636463
강원 화천군,강원,화천군,2022,3,1,1,1,0,13568.0,23388.0,5909,25.26509321,"909,111,995.2","10,882,858.7",2.0,0.001768867924528302
강원 화천군,강원,화천군,2023,4,0,2,2,0,13737.0,21056.0,6136,29.14133739,"909,094,532.5","10,884,034.2",2.0,0.002038290747615928
강원 횡성군,강원,횡성군,2012,5,1,2,2,0,19971.0,44615.0,10277,23.03485375,"997,632,308.8","20,702,098.5",3.0,0.0019027590005507987
강원 횡성군,강원,횡성군,2013,13,2,8,3,0,20801.0,44937.0,10631,23.65756504,"997,756,505.0","20,771,811.7",8.5,0.004951685015143503
강원 횡성군,강원,횡성군,2014,13,3,10,1,0,21718.0,45373.0,10834,23.87763648,"997,661,894.7","21,077,798.8",10.3,0.005239893176167235
강원 횡성군,강원,횡성군,2015,4,1,3,0,0,22805.0,45777.0,11095,24.23706228,"997,732,131.7","21,568,294.3",3.0999999999999996,0.0015172111379083534
강원 횡성군,강원,횡성군,2016,12,2,4,5,1,23820.0,45991.0,11323,24.62003435,"997,747,189.8","21,716,852.5",6.3,0.0036020151133501262
강원 횡성군,강원,횡성군,2017,14,4,8,2,0,24819.0,46281.0,12025,25.98258465,"998,098,360.7","21,896,640.1",10.2,0.00472218864579556
강원 횡성군,강원,횡성군,2018,11,0,9,2,0,25740.0,46726.0,12445,26.63399392,"998,060,941.8","22,029,745.4",6.8999999999999995,0.0033177933177933176
강원 횡성군,강원,횡성군,2019,12,1,8,5,0,26432.0,46575.0,12989,27.88835212,"998,066,555.9","22,210,833.4",8.1,0.003654661016949152
강원 횡성군,강원,횡성군,2020,14,0,12,3,0,27441.0,46472.0,13701,29.48226889,"998,067,061.3","22,305,262.1",9.299999999999999,0.004074195546809519
강원 횡성군,강원,횡성군,2021,14,2,8,5,0,28174.0,46481.0,14453,31.09442568,"998,001,971.2","22,481,178.8",9.1,0.003925605167885284
강원 횡성군,강원,횡성군,2022,7,1,4,2,0,29065.0,46532.0,15222,32.71297172,"997,941,905.0","22,600,920.6",4.3999999999999995,0.0018716669533803542
강원 횡성군,강원,횡성군,2023,16,5,8,3,1,29949.0,37332.0,16038,42.96046287,"998,002,199.2","22,835,015.5",11.5,0.004440882834151391
경기 가평군,경기,가평군,2012,15,2,8,5,0,24351.0,60794.0,12076,19.86380235,"843,560,258.0","10,307,034.1",9.1,0.004706172231119872
경기 가평군,경기,가평군,2013,16,2,13,1,0,24957.0,61017.0,12518,20.51559401,"843,587,999.0","10,370,437.1",11.4,0.005305124814681252
경기 가평군,경기,가평군,2014,11,0,8,4,1,25749.0,61213.0,12874,21.03148024,"843,621,640.7","10,455,026.1",6.8,0.0032933317798749468
경기 가평군,경기,가평군,2015,15,1,6,7,1,27063.0,62008.0,13350,21.52948007,"843,663,883.7","10,560,705.1",7.299999999999999,0.0038354949562132796
경기 가평군,경기,가평군,2016,15,3,9,4,1,28448.0,62448.0,13569,21.72847809,"843,708,790.3","10,659,049.6",10.5,0.004323678290213724
경기 가평군,경기,가평군,2017,18,3,9,7,1,29426.0,62973.0,14271,22.66209328,"843,724,879.5","10,789,295.0",11.4,0.004771290695303473
경기 가평군,경기,가평군,2018,23,0,13,9,1,30414.0,62918.0,14802,23.52585905,"843,271,028.3","10,916,140.8",11.799999999999999,0.00535279805352798
경기 가평군,경기,가평군,2019,21,0,14,8,0,30759.0,62415.0,15423,24.71040615,"843,690,574.7","11,060,690.1",12.2,0.00511069930751975
경기 가평군,경기,가평군,2020,16,0,9,9,0,31540.0,62377.0,16324,26.16990237,"843,664,736.1","11,150,839.8",9.0,0.0037412809131261893
경기 가평군,경기,가평군,2021,19,2,10,7,2,32423.0,62264.0,17035,27.35930875,"843,581,888.6","11,237,653.2",11.1,0.004398112451037843
경기 가평군,경기,가평군,2022,18,0,8,10,1,33293.0,62150.0,17841,28.70635559,"843,580,706.5","11,338,031.0",8.6,0.003712492115459706
경기 가평군,경기,가평군,2023,18,1,8,9,1,34070.0,62302.0,18713,30.0359539,"842,821,965.6","11,380,226.9",9.299999999999999,0.0037511006750807164
경기 고양시 덕양구,경기,고양시 덕양구,2012,58,3,40,15,1,125992.0,396559.0,42286,10.66323044,"165,551,668.3","6,689,259.3",35.5,0.0035319702838275445
경기 고양시 덕양구,경기,고양시 덕양구,2013,49,5,33,10,2,131744.0,410491.0,45394,11.05846413,"165,555,514.2","7,711,767.7",31.099999999999998,0.002904117075540442
경기 고양시 덕양구,경기,고양시 덕양구,2014,59,6,31,18,6,139625.0,424423.0,48515,11.43081313,"165,559,570.0","7,800,770.1",33.1,0.0031126230975828113
경기 고양시 덕양구,경기,고양시 덕양구,2015,72,10,42,20,2,149916.0,441988.0,52263,11.82452917,"165,580,271.0","8,009,142.1",45.4,0.0037380933322660693
경기 고양시 덕양구,경기,고양시 덕양구,2016,51,3,39,9,5,155909.0,446233.0,54412,12.19362979,"165,593,245.3","8,192,900.0",33.0,0.002578427159432746
경기 고양시 덕양구,경기,고양시 덕양구,2017,64,5,41,22,2,161396.0,448684.0,57446,12.80322008,"165,549,200.0","8,494,542.9",40.300000000000004,0.00308433914099482
경기 고양시 덕양구,경기,고양시 덕양구,2018,85,7,47,29,2,166113.0,450449.0,60270,13.37998308,"165,567,078.8","8,556,497.7",48.599999999999994,0.0038022310114199367
경기 고양시 덕양구,경기,고양시 덕양구,2019,82,5,46,33,3,174156.0,466157.0,64799,13.90068153,"165,574,887.1","8,572,316.8",47.099999999999994,0.003506052045292726
경기 고양시 덕양구,경기,고양시 덕양구,2020,57,4,28,25,1,182451.0,476962.0,69933,14.66217435,"165,583,732.7","8,917,547.6",31.099999999999998,0.0022723909433217684
경기 고양시 덕양구,경기,고양시 덕양구,2021,70,5,40,23,2,188974.0,482927.0,74011,15.32550468,"165,591,577.9","8,947,903.2",39.9,0.0027485262522886746
경기 고양시 덕양구,경기,고양시 덕양구,2022,76,4,44,25,6,195779.0,490088.0,78511,16.01977604,"165,595,526.7","8,960,459.3",42.3,0.0028491309078093156
경기 고양시 덕양구,경기,고양시 덕양구,2023,69,5,40,27,2,203437.0,496438.0,82860,16.69090601,"165,599,638.5","9,259,173.2",41.1,0.0025688542398875328
경기 고양시 일산동구,경기,고양시 일산동구,2012,33,0,25,9,1,105654.0,281949.0,24959,8.85231017,"59,928,447.9","5,441,173.9",20.2,0.0023965017888579704
경기 고양시 일산동구,경기,고양시 일산동구,2013,32,4,16,10,4,107700.0,283976.0,25889,9.116615489,"59,930,990.3","5,739,803.8",18.2,0.002202414113277623
경기 고양시 일산동구,경기,고양시 일산동구,2014,39,3,26,10,4,109185.0,284207.0,26887,9.460358119,"59,933,896.3","5,783,736.6",24.2,0.0027586206896551726
경기 고양시 일산동구,경기,고양시 일산동구,2015,28,3,15,11,0,112703.0,285658.0,28046,9.818034153,"59,938,979.6","5,805,860.2",16.8,0.0018881484964907767
경기 고양시 일산동구,경기,고양시 일산동구,2016,42,4,25,13,7,119720.0,292612.0,29216,9.984552923,"59,943,336.0","5,900,735.0",25.4,0.0026762445706648846
경기 고양시 일산동구,경기,고양시 일산동구,2017,39,1,17,15,6,123449.0,293673.0,30956,10.54097585,"59,950,258.7","6,063,310.4",17.4,0.002109373101442701
경기 고양시 일산동구,경기,고양시 일산동구,2018,43,1,23,16,4,126526.0,296223.0,32983,11.1345169,"59,948,968.2","6,087,135.6",21.9,0.0023979261179520412
경기 고양시 일산동구,경기,고양시 일산동구,2019,52,4,26,23,3,126688.0,297671.0,35110,11.79490108,"59,952,693.1","6,269,959.2",29.099999999999998,0.0030200176812326344
경기 고양시 일산동구,경기,고양시 일산동구,2020,31,1,15,11,6,129446.0,299716.0,37760,12.59859334,"59,955,909.7","6,297,912.4",14.8,0.0016439287424872147
경기 고양시 일산동구,경기,고양시 일산동구,2021,39,3,17,17,2,131786.0,298873.0,39986,13.37892684,"59,958,054.9","6,327,028.0",20.0,0.002094304402592081
경기 고양시 일산동구,경기,고양시 일산동구,2022,49,3,19,26,2,135698.0,296122.0,42362,14.30559026,"59,959,662.9","6,335,695.4",24.099999999999998,0.0025099854087753688
경기 고양시 일산동구,경기,고양시 일산동구,2023,41,1,19,20,1,135507.0,291597.0,45286,15.5303381,"59,963,992.0","6,355,949.1",20.299999999999997,0.002109116134221848
경기 고양시 일산서구,경기,고양시 일산서구,2012,31,3,20,7,1,97233.0,291408.0,26608,9.130840608,"42,564,255.3","4,853,633.2",19.1,0.0024538993962954963
경기 고양시 일산서구,경기,고양시 일산서구,2013,39,4,27,11,1,99865.0,296104.0,27745,9.370018642,"42,564,686.1","5,108,756.9",26.2,0.0031362339157863114
경기 고양시 일산서구,경기,고양시 일산서구,2014,28,1,17,7,4,102603.0,297524.0,28694,9.644263992,"42,567,442.1","5,175,175.0",14.999999999999998,0.001968753350291902
경기 고양시 일산서구,경기,고양시 일산서구,2015,41,2,26,12,3,105785.0,299900.0,29741,9.916972324,"42,557,939.4","5,196,629.1",23.799999999999997,0.0029002221486978306
경기 고양시 일산서구,경기,고양시 일산서구,2016,46,3,27,13,4,108897.0,300839.0,30464,10.12634665,"42,559,294.9","5,218,511.8",25.799999999999997,0.003111196819012461
경기 고양시 일산서구,경기,고양시 일산서구,2017,43,1,25,13,8,111256.0,299626.0,31931,10.65695233,"42,559,760.0","5,225,667.5",22.4,0.0027540087725605807
경기 고양시 일산서구,경기,고양시 일산서구,2018,46,0,28,16,5,113650.0,297517.0,33319,11.19902392,"42,560,573.0","5,236,464.8",24.4,0.0029071711394632648
경기 고양시 일산서구,경기,고양시 일산서구,2019,46,2,22,19,6,117895.0,302523.0,35363,11.68935916,"42,560,750.2","5,261,629.4",23.099999999999998,0.002736333177827728
경기 고양시 일산서구,경기,고양시 일산서구,2020,41,2,20,17,3,120695.0,302538.0,38017,12.56602476,"42,562,696.4","5,270,875.1",21.1,0.0024077219437424915
경기 고양시 일산서구,경기,고양시 일산서구,2021,40,0,15,21,4,121223.0,297553.0,40137,13.48902548,"42,562,546.6","5,275,499.3",16.8,0.002151406911229717
경기 고양시 일산서구,경기,고양시 일산서구,2022,45,2,15,22,9,121369.0,290325.0,42207,14.53784552,"42,563,953.4","5,313,278.0",19.1,0.002427308456030782
경기 고양시 일산서구,경기,고양시 일산서구,2023,34,1,11,15,8,122554.0,286872.0,44911,15.65541426,"42,563,266.0","5,319,111.1",13.2,0.0017559606377596814
경기 과천시,경기,과천시,2012,5,0,3,1,2,22757.0,71068.0,7258,10.21275398,"35,866,154.5","2,207,548.4",2.3999999999999995,0.0015116227973810254
경기 과천시,경기,과천시,2013,11,0,8,3,0,22795.0,70578.0,7508,10.63787583,"35,866,371.5","2,208,633.4",6.5,0.0036411493748629087
경기 과천시,경기,과천시,2014,8,0,5,2,1,22957.0,70156.0,7727,11.01402589,"35,866,821.2","2,223,147.2",4.1,0.0024654789388857427
경기 과천시,경기,과천시,2015,10,1,8,1,0,23312.0,68946.0,7929,11.50030459,"35,866,891.2","2,222,487.2",6.8999999999999995,0.003491763898421414
경기 과천시,경기,과천시,2016,8,0,5,3,0,22351.0,63778.0,7735,12.12800652,"35,867,547.2","2,222,520.2",4.4,0.0026128584850789675
경기 과천시,경기,과천시,2017,9,0,5,3,2,21065.0,57527.0,7474,12.9921602,"35,868,073.2","2,222,071.2",4.4,0.0029622596724424403
경기 과천시,경기,과천시,2018,9,1,4,4,0,21688.0,58142.0,7762,13.35007396,"35,868,007.2","2,229,202.2",5.0,0.0030431575064551824
경기 과천시,경기,과천시,2019,3,0,1,0,2,22109.0,58289.0,8084,13.86882602,"35,868,319.2","2,229,760.2",0.7,0.0007327332760414312
경기 과천시,경기,과천시,2020,8,2,1,5,0,24409.0,63231.0,8994,14.22403568,"35,870,152.2","2,233,389.0",4.2,0.0023433979269941417
경기 과천시,경기,과천시,2021,2,0,1,1,0,28528.0,73345.0,10358,14.12229873,"35,870,116.0","2,315,039.8",1.0,0.0004907459338194055
경기 과천시,경기,과천시,2022,9,0,5,4,0,30963.0,78137.0,11140,14.25701012,"35,870,833.5","2,320,333.0",4.7,0.0020734424958821817
경기 과천시,경기,과천시,2023,4,0,3,1,0,32689.0,81000.0,11771,14.53209877,"35,871,398.5","2,319,886.7",2.3999999999999995,0.000929976444675579
경기 광명시,경기,광명시,2012,48,0,37,12,0,101202.0,355560.0,31301,8.803296209,"38,515,198.5","3,931,889.6",29.5,0.003646173000533587
경기 광명시,경기,광명시,2013,47,0,37,12,2,102479.0,353100.0,32599,9.23222883,"38,513,614.1","4,124,716.1",29.5,0.0035617053249934133
경기 광명시,경기,광명시,2014,59,2,38,26,3,104313.0,348560.0,33980,9.748680285,"38,518,262.1","4,143,520.4",36.4,0.004356120521890847
경기 광명시,경기,광명시,2015,55,2,39,10,5,105398.0,344978.0,35511,10.29369989,"38,516,784.8","4,148,123.0",32.3,0.003926070703428907
경기 광명시,경기,광명시,2016,40,2,26,11,1,106736.0,339484.0,36549,10.76604494,"38,517,879.0","4,151,497.0",23.5,0.0028200419727177337
경기 광명시,경기,광명시,2017,48,2,27,16,6,107805.0,332790.0,38321,11.51506956,"38,520,232.1","4,169,650.0",25.7,0.003211353833310144
경기 광명시,경기,광명시,2018,50,1,23,19,7,108754.0,326841.0,39869,12.19828602,"38,525,105.7","4,285,411.8",22.799999999999997,0.0030968975853761698
경기 광명시,경기,광명시,2019,67,4,37,20,7,106984.0,316552.0,41397,13.07747226,"38,526,427.7","4,289,832.8",35.9,0.004518432662828087
경기 광명시,경기,광명시,2020,50,1,25,23,3,104537.0,298599.0,41683,13.95952431,"38,528,651.1","4,516,242.5",25.4,0.003371055224465978
경기 광명시,경기,광명시,2021,47,2,26,16,3,105349.0,292893.0,43045,14.69649326,"38,529,059.6","4,517,547.8",25.0,0.0032083835632042063
경기 광명시,경기,광명시,2022,50,1,26,26,6,106517.0,287945.0,45128,15.67243744,"38,519,461.2","4,580,784.8",27.0,0.003398518546335327
경기 광명시,경기,광명시,2023,53,4,25,18,7,106091.0,280197.0,46870,16.72751671,"38,521,193.0","4,602,814.3",26.9,0.0035196199489117837
경기 광주시,경기,광주시,2012,35,0,29,7,0,125977.0,275656.0,26215,9.510041501,"430,986,076.9","12,207,644.3",22.4,0.0021781753812203813
경기 광주시,경기,광주시,2013,35,8,18,9,2,132340.0,286699.0,28200,9.836099882,"430,999,682.5","12,295,873.3",23.3,0.002114251171225631
경기 광주시,경기,광주시,2014,57,4,31,22,2,141345.0,298858.0,30441,10.18577385,"430,988,596.2","12,750,359.4",32.3,0.002984187626021437
경기 광주시,경기,광주시,2015,53,4,39,8,3,151154.0,312579.0,32816,10.49846599,"431,054,604.0","12,872,060.5",33.699999999999996,0.0027402516638659912
경기 광주시,경기,광주시,2016,60,6,37,16,2,162368.0,327723.0,35203,10.74169344,"431,024,612.7","12,992,551.5",36.699999999999996,0.002834302325581395
경기 광주시,경기,광주시,2017,66,5,35,29,1,173321.0,345947.0,39203,11.33208266,"431,016,916.1","13,157,060.7",38.2,0.0028455870898506245
경기 광주시,경기,광주시,2018,66,3,36,26,2,184892.0,363782.0,42843,11.77710827,"430,986,231.2","13,355,193.5",36.0,0.0025961101616078573
경기 광주시,경기,광주시,2019,72,5,42,27,0,191176.0,372654.0,46344,12.43620087,"430,990,347.1","13,599,663.1",42.5,0.0028403146838515293
경기 광주시,경기,광주시,2020,49,4,24,19,2,198991.0,382054.0,51079,13.36957603,"430,988,533.0","14,153,361.3",26.499999999999996,0.0017840002814197627
경기 광주시,경기,광주시,2021,74,6,32,34,3,205079.0,387289.0,55328,14.28597249,"430,988,589.7","14,948,969.5",38.599999999999994,0.0025726671185250564
경기 광주시,경기,광주시,2022,91,1,46,43,2,211044.0,391462.0,59448,15.18614834,"430,993,373.5","15,407,383.6",46.099999999999994,0.0030353859858607687
경기 광주시,경기,광주시,2023,81,3,42,42,7,214351.0,391377.0,64032,16.3606957,"430,988,337.2","15,580,588.7",45.0,0.0027711557212236003
경기 구리시,경기,구리시,2012,34,0,25,8,2,60095.0,192341.0,17158,8.920614949,"33,309,793.7","3,051,486.5",19.9,0.004249937598801897
경기 구리시,경기,구리시,2013,31,4,20,11,0,59578.0,189680.0,17915,9.444854492,"33,311,155.7","3,050,183.5",21.3,0.004226392292456947
